model,dim,niter,costp_l2,costq_l2,lrate,method,nn,normalize,rmse,precision_at_k,recall_at_k
LIBMF,25,80,0.1,0.01,0.05,,,,0.9094357956941349,0.0403,0.02945628382424095
LIBMF,10,30,0.005,0.005,0.05,,,,0.9095955538157213,0.0034000000000000002,0.0012553182924987289
LIBMF,50,50,0.01,0.1,0.05,,,,0.9096179743592916,0.02490000000000001,0.010646158017863507
LIBMF,10,50,0.005,0.1,0.05,,,,0.909630007011766,6.666666666666668e-4,1.8075418901546133e-4
LIBMF,75,80,0.01,0.1,0.1,,,,0.9097230368475088,0.03573333333333333,0.025110949313617813
LIBMF,100,80,0.005,0.1,0.1,,,,0.910085276606118,0.013000000000000001,0.010739592232866794
LIBMF,10,50,0.01,0.01,0.05,,,,0.9102211102820602,0.002033333333333332,0.0010798865511505696
LIBMF,100,30,0.05,0.005,0.1,,,,0.9103370610963556,0.06546666666666667,0.04565664834735408
LIBMF,100,30,0.1,0.05,0.01,,,,0.9103502187839554,0.017800000000000007,0.010959851733745116
LIBMF,75,30,0.005,0.1,0.1,,,,0.9103603836582518,0.011899999999999996,0.008273008821095005
LIBMF,50,50,0.05,0.01,0.05,,,,0.9104079664302672,0.04983333333333334,0.03468787289370184
LIBMF,10,80,0.005,0.01,0.03,,,,0.9104557183647728,0.003566666666666668,9.70349415683911e-4
LIBMF,75,80,0.05,0.01,0.05,,,,0.91050903574515,0.0603,0.04238225589020694
LIBMF,100,50,0.05,0.01,0.1,,,,0.9105276929051622,0.06503333333333333,0.04621995057326375
LIBMF,200,80,0.05,0.01,0.1,,,,0.9106350989689522,0.07463333333333334,0.05175657386196701
LIBMF,100,50,0.01,0.01,0.1,,,,0.9106402431076664,0.05376666666666667,0.03374511722511891
LIBMF,75,50,0.01,0.05,0.1,,,,0.9107149783041959,0.03816666666666667,0.023785839642486616
LIBMF,75,50,0.1,0.01,0.1,,,,0.9111928066673612,0.06116666666666667,0.04204460352872615
LIBMF,50,30,0.005,0.1,0.05,,,,0.9113094060287137,0.018433333333333333,0.006218814927958106
LIBMF,75,80,0.01,0.05,0.05,,,,0.9113680957760419,0.044800000000000006,0.023327740022031713
LIBMF,75,50,0.005,0.005,0.03,,,,0.9114249048464862,0.034866666666666664,0.01432151422424203
LIBMF,100,30,0.01,0.01,0.1,,,,0.9115308691307582,0.0496,0.029229212353868106
LIBMF,10,80,0.1,0.01,0.1,,,,0.9116901371843804,0.007233333333333335,0.004531052556507029
LIBMF,10,80,0.1,0.005,0.1,,,,0.911745909172612,0.008833333333333339,0.005942397501874675
LIBMF,75,80,0.005,0.1,0.05,,,,0.9117514295760901,0.036533333333333334,0.017865663333205845
LIBMF,100,30,0.1,0.01,0.01,,,,0.9119682735289163,0.023799999999999998,0.014454075757931627
LIBMF,75,30,0.005,0.05,0.05,,,,0.9119974250502213,0.03276666666666667,0.01457784560164624
LIBMF,75,30,0.1,0.1,0.01,,,,0.9120167747859896,0.019466666666666674,0.012645087071037286
LIBMF,100,30,0.01,0.005,0.05,,,,0.9120619674637961,0.04833333333333334,0.02642568300225085
LIBMF,10,30,0.01,0.1,0.1,,,,0.9121727157562892,7.333333333333334e-4,2.4002621572857317e-4
LIBMF,100,80,0.005,0.01,0.1,,,,0.9121939963700247,0.0526,0.032892363320509065
LIBMF,25,80,0.1,0.005,0.05,,,,0.9122088605068289,0.04236666666666667,0.03234419673819132
LIBMF,200,80,0.1,0.005,0.1,,,,0.9122248401923897,0.07656666666666667,0.05636715385775656
LIBMF,50,30,0.01,0.05,0.05,,,,0.9122926998925879,0.027833333333333335,0.012453334448808896
LIBMF,100,50,0.1,0.005,0.1,,,,0.912370938167629,0.0693,0.04815645264878654
LIBMF,100,30,0.1,0.005,0.01,,,,0.9123822905948742,0.024666666666666674,0.014554158568353162
LIBMF,10,50,0.005,0.05,0.05,,,,0.9124373781132726,9.66666666666667e-4,2.1591199636503394e-4
LIBMF,10,50,0.01,0.005,0.05,,,,0.9124433180375273,0.002499999999999998,0.0010941799066190333
LIBMF,25,30,0.05,0.05,0.1,,,,0.9127190018886967,0.019233333333333335,0.012385030628149923
LIBMF,10,80,0.005,0.005,0.03,,,,0.9129972888140114,0.003533333333333331,9.272811848826702e-4
LIBMF,50,30,0.1,0.01,0.1,,,,0.9131071575980383,0.0528,0.03767833771826687
LIBMF,25,30,0.01,0.1,0.05,,,,0.9131413603844057,0.0104,0.003112236521503634
LIBMF,25,50,0.1,0.1,0.01,,,,0.9131612390235048,0.024066666666666667,0.015007767520724304
LIBMF,75,30,0.1,0.05,0.01,,,,0.913413459698649,0.024799999999999996,0.015324213171659558
LIBMF,10,50,0.05,0.01,0.1,,,,0.9134232638725698,0.004399999999999996,0.0022795294576367347
LIBMF,10,80,0.01,0.05,0.05,,,,0.9135622602322593,9.999999999999994e-4,3.555426390269786e-4
LIBMF,100,50,0.01,0.01,0.05,,,,0.9135691940991756,0.04973333333333333,0.027279077799040145
LIBMF,50,50,0.005,0.01,0.03,,,,0.9136919289995947,0.02593333333333336,0.00964621621026748
LIBMF,50,50,0.05,0.005,0.05,,,,0.9136938854523216,0.053466666666666676,0.03564595668967683
LIBMF,100,50,0.005,0.01,0.1,,,,0.9137624577612096,0.045099999999999994,0.026526012067452854
LIBMF,75,30,0.05,0.01,0.1,,,,0.9139302028998483,0.0592,0.038619769785283614
LIBMF,75,80,0.01,0.01,0.03,,,,0.9140559722866255,0.04126666666666667,0.018801677524249383
LIBMF,10,50,0.005,0.01,0.05,,,,0.91428934098678,0.0019666666666666665,6.918060511380871e-4
LIBMF,75,50,0.005,0.1,0.1,,,,0.9143032895241096,0.009466666666666665,0.007242179015591069
LIBMF,25,50,0.1,0.05,0.01,,,,0.9143560305591323,0.029,0.017444764537696496
LIBMF,10,80,0.005,0.1,0.05,,,,0.9143834768451737,6.666666666666661e-4,2.506430705618607e-4
LIBMF,100,80,0.005,0.01,0.03,,,,0.9144258814668029,0.0421,0.018156695748770563
LIBMF,200,80,0.05,0.005,0.1,,,,0.9145761532384018,0.07833333333333334,0.05350537744695327
LIBMF,75,80,0.1,0.01,0.1,,,,0.9147179351141513,0.060966666666666676,0.04199855959678539
LIBMF,25,80,0.01,0.05,0.03,,,,0.9149043610199618,0.01346666666666666,0.003987075715009739
LIBMF,75,80,0.01,0.05,0.1,,,,0.9151172307799951,0.04686666666666667,0.029355492888164903
LIBMF,100,80,0.01,0.01,0.1,,,,0.9151381800486952,0.0575,0.03677011005311251
LIBMF,75,30,0.1,0.01,0.01,,,,0.9152065539165154,0.027966666666666664,0.0165838279938108
LIBMF,75,80,0.01,0.005,0.03,,,,0.9152138199199357,0.04113333333333333,0.019070635006818288
LIBMF,100,50,0.01,0.005,0.05,,,,0.9153617998726399,0.05440000000000001,0.030188941547311988
LIBMF,75,30,0.1,0.005,0.01,,,,0.9155242229325118,0.029566666666666668,0.01698676905846004
LIBMF,100,30,0.01,0.005,0.1,,,,0.9155243037300024,0.05223333333333333,0.03267310795969367
LIBMF,100,30,0.005,0.01,0.1,,,,0.9156591675658111,0.04206666666666666,0.025385965635453683
LIBMF,100,30,0.005,0.01,0.05,,,,0.9156680403195577,0.04396666666666667,0.02378851946817203
LIBMF,25,50,0.005,0.01,0.03,,,,0.915842781255003,0.01663333333333332,0.005115840191768344
LIBMF,100,80,0.01,0.01,0.05,,,,0.9159455499801789,0.054833333333333324,0.03237049665428384
LIBMF,50,30,0.01,0.1,0.1,,,,0.9159795217931169,0.01823333333333333,0.010707892084121087
LIBMF,25,50,0.1,0.01,0.01,,,,0.916075745272403,0.0341,0.019608526531582755
LIBMF,25,50,0.1,0.005,0.01,,,,0.9162241953217943,0.03416666666666667,0.020062374469908637
LIBMF,100,50,0.01,0.005,0.1,,,,0.9163252900657295,0.05630000000000001,0.03453478347594424
LIBMF,50,50,0.005,0.005,0.03,,,,0.9164387122229821,0.0262,0.009220348299686692
LIBMF,100,80,0.005,0.005,0.03,,,,0.9164779571249971,0.043566666666666684,0.018885310378788753
LIBMF,25,50,0.005,0.005,0.03,,,,0.9166077052885955,0.017666666666666688,0.005169198927962035
LIBMF,75,80,0.05,0.005,0.05,,,,0.9167406340323732,0.062,0.04320581288408033
LIBMF,10,80,0.1,0.1,0.01,,,,0.9169178773952193,0.028633333333333334,0.017960057063547016
LIBMF,100,50,0.005,0.005,0.1,,,,0.9169421503332096,0.049300000000000004,0.02806851598425019
LIBMF,100,80,0.05,0.01,0.1,,,,0.9171405553018411,0.06713333333333334,0.0449962072195136
LIBMF,100,50,0.05,0.005,0.1,,,,0.9172980953748201,0.06770000000000001,0.04486934004429028
LIBMF,75,30,0.005,0.05,0.1,,,,0.91760635365968,0.02583333333333334,0.014722806387762997
LIBMF,75,50,0.005,0.05,0.05,,,,0.9176606714087034,0.035866666666666665,0.016913810176628737
LIBMF,50,80,0.01,0.1,0.05,,,,0.9176653006943473,0.03143333333333334,0.015882489681106338
LIBMF,10,50,0.005,0.005,0.05,,,,0.9176783429977772,0.0017666666666666666,5.541146344200972e-4
LIBMF,100,30,0.005,0.005,0.05,,,,0.9177055579526878,0.04576666666666667,0.023760292016836354
LIBMF,25,50,0.05,0.01,0.05,,,,0.9177844494084924,0.03306666666666667,0.022820536031726464
LIBMF,10,50,0.05,0.005,0.1,,,,0.9179438157205251,0.006100000000000005,0.0034403908626802057
LIBMF,75,30,0.01,0.01,0.05,,,,0.9180000579820305,0.04410000000000001,0.023633447214236804
LIBMF,50,80,0.005,0.05,0.03,,,,0.918119212852171,0.02356666666666669,0.00882280985926854
LIBMF,25,80,0.005,0.1,0.03,,,,0.9182330349024374,0.006666666666666682,0.0014648373182121277
LIBMF,25,50,0.05,0.05,0.1,,,,0.9182819779512089,0.020099999999999996,0.013074296603919806
LIBMF,10,80,0.1,0.05,0.01,,,,0.9182870459703006,0.03266666666666667,0.019088991024193813
LIBMF,50,30,0.1,0.1,0.01,,,,0.9183200190437328,0.0272,0.015943725255840938
LIBMF,100,80,0.01,0.005,0.1,,,,0.9184490894759,0.06026666666666667,0.036916798152759875
LIBMF,50,30,0.1,0.005,0.1,,,,0.9185345591149072,0.05666666666666667,0.0370077519673263
LIBMF,100,80,0.005,0.005,0.1,,,,0.9188574486053074,0.05390000000000001,0.03083105248967764
LIBMF,10,30,0.01,0.05,0.1,,,,0.9189199531027438,9.999999999999992e-4,2.764324998706131e-4
LIBMF,25,50,0.05,0.005,0.05,,,,0.9190915414952796,0.03473333333333334,0.023475655291093352
LIBMF,10,30,0.005,0.1,0.1,,,,0.919158979914218,5.333333333333318e-4,1.513413270622013e-4
LIBMF,100,80,0.1,0.005,0.1,,,,0.9194691783825689,0.06943333333333333,0.04867124028629669
LIBMF,100,80,0.01,0.005,0.05,,,,0.9194756598126151,0.05783333333333333,0.03452162243656445
LIBMF,75,80,0.005,0.05,0.05,,,,0.9194981294258053,0.04246666666666668,0.022871874406340784
LIBMF,75,30,0.05,0.005,0.1,,,,0.9195462912384856,0.06040000000000001,0.038280006271396924
LIBMF,75,80,0.005,0.1,0.1,,,,0.9195798337986211,0.015766666666666672,0.01305055976343782
LIBMF,50,30,0.1,0.05,0.01,,,,0.9196917037574103,0.03213333333333334,0.018503350068522665
LIBMF,10,80,0.1,0.01,0.01,,,,0.9197097281473275,0.040766666666666666,0.025241222490362755
LIBMF,75,50,0.1,0.005,0.1,,,,0.9198556601412095,0.06673333333333334,0.04734237611039003
LIBMF,75,50,0.005,0.05,0.1,,,,0.9200151032938327,0.026666666666666672,0.016982260493368997
LIBMF,100,50,0.005,0.01,0.05,,,,0.9201176104594805,0.0484,0.026798100063625253
LIBMF,100,80,0.005,0.01,0.05,,,,0.9201349466538626,0.05086666666666667,0.026588012546405294
LIBMF,100,30,0.005,0.005,0.1,,,,0.9201837835094276,0.04836666666666666,0.027385035320210655
LIBMF,75,30,0.01,0.005,0.05,,,,0.9202460246401175,0.04526666666666667,0.023715329605066657
LIBMF,10,80,0.1,0.005,0.01,,,,0.9202858184068616,0.039766666666666665,0.024326969530871323
LIBMF,25,30,0.1,0.01,0.1,,,,0.9204688878276507,0.03853333333333334,0.027135156560920068
LIBMF,75,50,0.05,0.01,0.1,,,,0.9205369301154457,0.05786666666666667,0.03914424801733532
LIBMF,10,80,0.01,0.01,0.05,,,,0.9206622127283932,0.0018333333333333329,7.790979993202855e-4
LIBMF,50,30,0.1,0.01,0.01,,,,0.9215984655418159,0.037566666666666665,0.020330658222348703
LIBMF,25,30,0.01,0.005,0.01,,,,0.9218044575678396,0.04320000000000001,0.02449538650340484
LIBMF,50,30,0.1,0.005,0.01,,,,0.9218780259534897,0.03883333333333334,0.021108618307500174
LIBMF,25,30,0.01,0.1,0.01,,,,0.9219607737946924,0.03373333333333334,0.01876456878292489
LIBMF,25,30,0.01,0.05,0.01,,,,0.9219755960520268,0.040233333333333336,0.02253564314261568
LIBMF,25,30,0.005,0.01,0.01,,,,0.9220008474976662,0.04080000000000001,0.02260318529051919
LIBMF,25,30,0.005,0.05,0.01,,,,0.9220368988975751,0.0366,0.01992030205719571
LIBMF,25,30,0.005,0.005,0.01,,,,0.9220808001794641,0.04203333333333333,0.023740985148226916
LIBMF,50,50,0.1,0.01,0.1,,,,0.9220899124122317,0.0537,0.03695815102119632
LIBMF,25,30,0.01,0.01,0.01,,,,0.9221460087044036,0.04166666666666667,0.02321231895730521
LIBMF,25,30,0.005,0.1,0.01,,,,0.9222656428258276,0.033766666666666674,0.018488545815834395
LIBMF,100,80,0.05,0.005,0.1,,,,0.922612131555236,0.07066666666666667,0.04772705683208564
LIBMF,75,80,0.005,0.01,0.03,,,,0.9226744634868583,0.03826666666666667,0.01588873922206306
LIBMF,50,80,0.05,0.01,0.05,,,,0.9228048084579227,0.05096666666666666,0.03527709449892192
LIBMF,50,50,0.01,0.1,0.1,,,,0.9230453639079066,0.023500000000000004,0.014960580841890664
LIBMF,10,80,0.01,0.005,0.05,,,,0.9233832797438984,0.0016333333333333334,5.71038554931726e-4
LIBMF,10,80,0.005,0.05,0.05,,,,0.9234621140962613,0.0010999999999999998,3.1923101955854896e-4
LIBMF,100,50,0.005,0.005,0.05,,,,0.9235966372295485,0.05046666666666667,0.025993624585946583
LIBMF,75,80,0.005,0.05,0.1,,,,0.9236050069578581,0.02793333333333333,0.018638226138756687
LIBMF,50,50,0.005,0.1,0.05,,,,0.9238817527059372,0.024033333333333334,0.010640981522681382
LIBMF,50,80,0.01,0.01,0.03,,,,0.9239464798453287,0.033800000000000004,0.013928606137258572
LIBMF,25,30,0.005,0.1,0.05,,,,0.9239813132783945,0.009899999999999999,0.0027527142707111777
LIBMF,25,30,0.01,0.05,0.05,,,,0.9240498412627336,0.016166666666666673,0.006256149982694972
LIBMF,50,30,0.005,0.05,0.05,,,,0.9244752220090241,0.026399999999999993,0.011032658739131267
LIBMF,75,80,0.05,0.01,0.1,,,,0.9245742628035388,0.060600000000000015,0.0410063075297162
LIBMF,75,80,0.1,0.005,0.1,,,,0.9247804613952529,0.06603333333333333,0.045848713012672175
LIBMF,25,80,0.05,0.05,0.1,,,,0.924939224136306,0.020266666666666672,0.012274012107742696
LIBMF,100,80,0.005,0.005,0.05,,,,0.9252892315813704,0.053633333333333325,0.0284450124451896
LIBMF,10,30,0.01,0.01,0.1,,,,0.9253703522416008,0.0018666666666666666,8.607078407950523e-4
LIBMF,10,50,0.01,0.1,0.1,,,,0.9254388106565581,8.666666666666659e-4,2.7815361749151783e-4
LIBMF,25,30,0.05,0.1,0.01,,,,0.9254783068357234,0.045366666666666666,0.02529110662078343
LIBMF,25,80,0.01,0.01,0.03,,,,0.9258752870686351,0.0186,0.006161680448005123
LIBMF,25,30,0.05,0.05,0.01,,,,0.9259901515310379,0.049266666666666674,0.02827933110758242
LIBMF,75,80,0.005,0.005,0.03,,,,0.9263294775621462,0.040066666666666674,0.01720951049508456
LIBMF,50,50,0.01,0.05,0.05,,,,0.9263916295481679,0.03163333333333334,0.016659677159821612
LIBMF,75,50,0.05,0.005,0.1,,,,0.9268054353494862,0.0629,0.040441791223024284
LIBMF,10,50,0.01,0.1,0.01,,,,0.9268860430859948,0.0406,0.024385473734686837
LIBMF,25,30,0.05,0.01,0.01,,,,0.9269212950119243,0.05306666666666667,0.030660308510657625
LIBMF,10,80,0.05,0.01,0.1,,,,0.9269350031042402,0.006633333333333334,0.0041465881085394245
LIBMF,25,30,0.05,0.005,0.01,,,,0.9270084792571702,0.0546,0.03121911567183421
LIBMF,10,50,0.01,0.05,0.01,,,,0.9270806332606907,0.044100000000000014,0.02689695208885967
LIBMF,10,80,0.005,0.005,0.05,,,,0.9271639882728198,0.0018333333333333326,5.464636846544328e-4
LIBMF,50,80,0.01,0.005,0.03,,,,0.9271993189521021,0.034199999999999994,0.014207986304293268
LIBMF,10,50,0.005,0.01,0.01,,,,0.927236115461006,0.04596666666666667,0.02718478517433573
LIBMF,10,50,0.005,0.1,0.01,,,,0.9272914933278629,0.040766666666666666,0.02494467869061538
LIBMF,10,50,0.01,0.01,0.01,,,,0.9273064705280112,0.04826666666666666,0.029301804234848478
LIBMF,10,80,0.005,0.01,0.05,,,,0.9273969695100185,0.0017333333333333341,8.112770197639497e-4
LIBMF,25,50,0.01,0.1,0.05,,,,0.9274012335034155,0.011566666666666664,0.004038440242503873
LIBMF,10,50,0.01,0.005,0.01,,,,0.9274355659929756,0.049266666666666674,0.03059387119403686
LIBMF,25,80,0.005,0.05,0.03,,,,0.9274724331348196,0.01103333333333333,0.003112634035190331
LIBMF,25,30,0.1,0.005,0.1,,,,0.9275323736255511,0.0418,0.02758670079389681
LIBMF,25,80,0.01,0.005,0.03,,,,0.9275635796166172,0.020633333333333326,0.007080124722576227
LIBMF,10,50,0.005,0.05,0.01,,,,0.927592531090873,0.043966666666666675,0.02685686161852993
LIBMF,50,80,0.05,0.005,0.05,,,,0.9277125048309574,0.053500000000000006,0.037006084233579865
LIBMF,10,30,0.005,0.05,0.1,,,,0.9277419436757508,8.999999999999999e-4,4.2990430719161e-4
LIBMF,10,50,0.005,0.005,0.01,,,,0.92792582932969,0.046900000000000004,0.029153043165075762
LIBMF,75,50,0.01,0.01,0.05,,,,0.9280611736173486,0.045533333333333335,0.025830678768643076
LIBMF,50,80,0.1,0.01,0.1,,,,0.9284220869040645,0.05263333333333334,0.0355665129427138
LIBMF,10,30,0.01,0.005,0.1,,,,0.9289189892603216,0.0020333333333333327,0.0011716527777537993
LIBMF,50,80,0.01,0.1,0.1,,,,0.9290901261735952,0.031833333333333325,0.021404689361544153
LIBMF,50,30,0.05,0.01,0.1,,,,0.9292915452026634,0.0486,0.03228900604440314
LIBMF,75,30,0.005,0.01,0.05,,,,0.9297546295431902,0.03916666666666667,0.019718920218495264
LIBMF,25,80,0.05,0.01,0.05,,,,0.929968098400593,0.03070000000000001,0.019561557635036187
LIBMF,10,50,0.05,0.1,0.01,,,,0.9300465641696697,0.04753333333333334,0.028384892437011665
LIBMF,50,50,0.1,0.005,0.1,,,,0.9302314490219572,0.05696666666666667,0.038325459600552815
LIBMF,10,50,0.05,0.05,0.01,,,,0.9306554954947431,0.055999999999999994,0.03398094793311997
LIBMF,75,30,0.01,0.01,0.1,,,,0.9313762766025585,0.04493333333333334,0.025405187893653206
LIBMF,10,50,0.05,0.005,0.01,,,,0.9314913794124835,0.05686666666666666,0.0340357187261879
LIBMF,10,80,0.05,0.005,0.1,,,,0.9315351410181322,0.007433333333333333,0.004403741828885473
LIBMF,50,30,0.01,0.01,0.05,,,,0.9315880358893465,0.03490000000000001,0.017178671204889327
LIBMF,50,80,0.005,0.1,0.05,,,,0.9319022354070394,0.028899999999999995,0.011800013994857987
LIBMF,50,80,0.01,0.05,0.05,,,,0.9321384195250952,0.035399999999999994,0.017987697021954734
LIBMF,10,50,0.05,0.01,0.01,,,,0.9322518243136756,0.060300000000000006,0.035628089793059085
LIBMF,75,80,0.01,0.01,0.05,,,,0.9324930299372809,0.04953333333333334,0.027986225985786754
LIBMF,75,50,0.01,0.005,0.05,,,,0.9328192751247971,0.0489,0.02775453663389693
LIBMF,75,30,0.005,0.005,0.05,,,,0.9332144239271699,0.0405,0.020921689771363917
LIBMF,25,50,0.1,0.01,0.1,,,,0.9335501417697538,0.03646666666666667,0.0244328173805821
LIBMF,75,80,0.01,0.01,0.1,,,,0.9336884636437844,0.053366666666666666,0.030823258850689234
LIBMF,10,30,0.005,0.01,0.1,,,,0.9341489116614812,0.002133333333333335,6.560934265579733e-4
LIBMF,25,30,0.005,0.05,0.05,,,,0.9341869585142697,0.013333333333333338,0.004522879795423276
LIBMF,50,30,0.005,0.1,0.1,,,,0.9342476341292487,0.014166666666666666,0.007000825467517531
LIBMF,50,30,0.01,0.05,0.1,,,,0.9346223095851443,0.029333333333333347,0.016417573128221938
LIBMF,50,30,0.01,0.005,0.05,,,,0.9346777514704165,0.03713333333333333,0.01934918186670093
LIBMF,75,50,0.01,0.01,0.1,,,,0.9347418520188411,0.05216666666666667,0.029726510008421136
LIBMF,75,80,0.05,0.005,0.1,,,,0.9358673087408115,0.0641,0.042498757426006256
LIBMF,50,80,0.005,0.01,0.03,,,,0.9361623606943416,0.02993333333333333,0.011513915307530029
LIBMF,25,30,0.1,0.1,0.01,,,,0.9361787137648431,0.05306666666666667,0.030362671757400605
LIBMF,25,80,0.05,0.005,0.05,,,,0.93619596888138,0.03353333333333333,0.020261991473466707
LIBMF,50,30,0.05,0.005,0.1,,,,0.9364295024980348,0.05160000000000001,0.03270829733316621
LIBMF,50,80,0.005,0.005,0.03,,,,0.9368244801113066,0.03176666666666668,0.013750839285296537
LIBMF,25,30,0.01,0.01,0.05,,,,0.9370924529941846,0.021166666666666684,0.009140247378023946
LIBMF,50,50,0.05,0.01,0.1,,,,0.9374352633434939,0.05146666666666667,0.03145997461569776
LIBMF,50,50,0.01,0.05,0.1,,,,0.9374354087754314,0.03643333333333334,0.021215266398868234
LIBMF,10,50,0.01,0.05,0.1,,,,0.9375352583268618,0.0011999999999999997,4.687890376526192e-4
LIBMF,25,30,0.1,0.05,0.01,,,,0.9375461833867825,0.05673333333333334,0.03253757491065847
LIBMF,25,80,0.005,0.01,0.03,,,,0.9380144560180931,0.01673333333333334,0.005426830677504336
LIBMF,75,50,0.005,0.01,0.1,,,,0.9380919156953628,0.0473,0.02643424139371085
LIBMF,25,80,0.005,0.005,0.03,,,,0.9382305880353933,0.017733333333333347,0.006314367750430914
LIBMF,25,80,0.01,0.1,0.05,,,,0.9382732629484224,0.011833333333333333,0.0048114015469321895
LIBMF,75,30,0.01,0.005,0.1,,,,0.9383921900428762,0.048100000000000004,0.026374567049888047
LIBMF,75,50,0.005,0.01,0.05,,,,0.9385338852855093,0.04293333333333333,0.023197401390393137
LIBMF,50,50,0.005,0.05,0.05,,,,0.938733459762354,0.029133333333333327,0.013285075058593868
LIBMF,10,30,0.005,0.005,0.1,,,,0.9388097661371675,0.002166666666666668,8.478556255481119e-4
LIBMF,75,80,0.01,0.005,0.05,,,,0.939154197459817,0.049766666666666674,0.02844422307099701
LIBMF,25,30,0.1,0.01,0.01,,,,0.9391679315680349,0.06269999999999999,0.03660186220816361
LIBMF,75,80,0.005,0.01,0.1,,,,0.9394256302913795,0.050166666666666665,0.029029996626651924
LIBMF,50,50,0.005,0.1,0.1,,,,0.9396557594062083,0.01463333333333333,0.010002744519868607
LIBMF,25,30,0.1,0.005,0.01,,,,0.9396558116554936,0.06496666666666667,0.0369363397772282
LIBMF,10,50,0.1,0.1,0.01,,,,0.9407147278191997,0.0589,0.03553459709025362
LIBMF,10,80,0.01,0.1,0.1,,,,0.9410474264397541,0.0012666666666666666,4.6677886376383465e-4
LIBMF,75,50,0.01,0.005,0.1,,,,0.9410843905091266,0.05053333333333333,0.0296935587958169
LIBMF,25,30,0.01,0.005,0.05,,,,0.9411176358103841,0.02420000000000001,0.010785823584442697
LIBMF,50,80,0.1,0.005,0.1,,,,0.9413204154880627,0.056133333333333334,0.03770200927426042
LIBMF,10,50,0.1,0.05,0.01,,,,0.941452111926923,0.06153333333333333,0.03712419356732526
LIBMF,10,50,0.005,0.1,0.1,,,,0.9416518991627102,4.3333333333333304e-4,1.24495607236212e-4
LIBMF,75,50,0.005,0.005,0.05,,,,0.9419272786810956,0.041699999999999994,0.021458457247757193
LIBMF,75,30,0.005,0.01,0.1,,,,0.9429877727564488,0.04413333333333334,0.024511776156695628
LIBMF,75,80,0.005,0.01,0.05,,,,0.9429972493689226,0.04660000000000001,0.024786337982226812
LIBMF,50,80,0.01,0.05,0.1,,,,0.9430613787877358,0.039133333333333326,0.02203371349245496
LIBMF,25,30,0.01,0.1,0.1,,,,0.9430720051240808,0.008900000000000003,0.004389811435291631
LIBMF,10,50,0.1,0.005,0.01,,,,0.9430860489045831,0.06843333333333333,0.04169499986408316
LIBMF,25,50,0.1,0.005,0.1,,,,0.9430985914553495,0.03666666666666667,0.023647624050842517
LIBMF,25,80,0.1,0.01,0.1,,,,0.9434783828825793,0.03163333333333334,0.01987278416207521
LIBMF,10,50,0.1,0.01,0.01,,,,0.9437141402255239,0.06876666666666667,0.04101043366589934
LIBMF,50,30,0.005,0.01,0.05,,,,0.9439545357676747,0.03383333333333333,0.01697729471067292
LIBMF,75,80,0.01,0.005,0.1,,,,0.9440858846112613,0.05706666666666666,0.03247928480474546
LIBMF,25,50,0.01,0.05,0.05,,,,0.9442493559897543,0.015133333333333339,0.006275577472402264
LIBMF,25,50,0.005,0.1,0.05,,,,0.9455508094450031,0.010466666666666673,0.0035908314370819744
LIBMF,25,30,0.05,0.01,0.1,,,,0.9457236370150486,0.0287,0.0170668748317115
LIBMF,50,80,0.005,0.1,0.1,,,,0.946308427729535,0.02016666666666667,0.013309585663359592
LIBMF,50,30,0.005,0.005,0.05,,,,0.94639985055096,0.03590000000000001,0.01615840149956299
LIBMF,50,30,0.005,0.05,0.1,,,,0.9468988452403289,0.0264,0.013793267061437561
LIBMF,75,50,0.005,0.005,0.1,,,,0.9470952871811137,0.0492,0.026770922820428943
LIBMF,75,30,0.005,0.005,0.1,,,,0.9473846997026285,0.046233333333333335,0.025177121300333154
LIBMF,50,80,0.05,0.01,0.1,,,,0.9478334630823627,0.0517,0.033141379662385215
LIBMF,50,80,0.005,0.05,0.05,,,,0.9478851310408182,0.03420000000000001,0.015630723954094622
LIBMF,50,50,0.01,0.01,0.05,,,,0.9481828343497338,0.037266666666666656,0.019061264775201474
LIBMF,75,80,0.005,0.005,0.05,,,,0.9486724806644876,0.04806666666666666,0.02703631031087577
LIBMF,75,80,0.005,0.005,0.1,,,,0.9489507830997506,0.05283333333333332,0.02817623526903417
LIBMF,10,50,0.01,0.01,0.1,,,,0.9489543533465312,0.0022999999999999982,0.0010417178595855192
LIBMF,25,30,0.05,0.005,0.1,,,,0.9493256777831074,0.03189999999999999,0.01938880656776592
LIBMF,25,30,0.005,0.01,0.05,,,,0.9495018485050376,0.01906666666666667,0.0072696506638530315
LIBMF,10,50,0.005,0.05,0.1,,,,0.9495474176506947,0.0011333333333333328,5.101511466784266e-4
LIBMF,50,50,0.05,0.005,0.1,,,,0.9495798437324782,0.053000000000000005,0.03433340905972536
LIBMF,10,80,0.01,0.05,0.1,,,,0.9500567572147246,0.0017333333333333322,6.912534117588282e-4
LIBMF,25,50,0.01,0.1,0.1,,,,0.9502656093525491,0.008199999999999995,0.0043777108208360015
LIBMF,10,50,0.01,0.005,0.1,,,,0.9513616592924022,0.003533333333333333,0.0013083843993460479
LIBMF,25,30,0.005,0.005,0.05,,,,0.9514781929094177,0.021000000000000005,0.009610411192003813
LIBMF,10,80,0.005,0.1,0.1,,,,0.9518206234762261,0.0012999999999999995,3.6095152297398566e-4
LIBMF,50,50,0.01,0.005,0.05,,,,0.9547030093161962,0.03993333333333334,0.02123356045270235
